AssessmentRecordID,ReviewID,UserID,RiskID,RoleKey
ASMT_0048011,REV_2025,U00343,RISK_028,510
ASMT_0048012,REV_2022,U00294,RISK_084,645
ASMT_0048012,REV_2022,U00294,RISK_084,603
ASMT_0048013,REV_2024,U00294,RISK_084,461
ASMT_0048014,REV_2026,U00262,RISK_025,470
ASMT_0048014,REV_2026,U00262,RISK_025,134
ASMT_0048015,REV_2023,U01144,RISK_057,383
ASMT_0048015,REV_2023,U01144,RISK_057,199
ASMT_0048016,REV_2022,U01732,RISK_045,648
ASMT_0048016,REV_2022,U01732,RISK_045,145
ASMT_0048017,REV_2023,U01732,RISK_045,401
ASMT_0048017,REV_2023,U01732,RISK_045,339
ASMT_0048018,REV_2024,U01732,RISK_045,511
ASMT_0048018,REV_2024,U01732,RISK_045,266
ASMT_0048019,REV_2024,U01015,RISK_016,311
ASMT_0048020,REV_2024,U00159,RISK_025,570
ASMT_0048021,REV_2025,U00159,RISK_025,35
ASMT_0048021,REV_2025,U00159,RISK_025,636
ASMT_0048022,REV_2022,U00683,RISK_040,613
ASMT_0048022,REV_2022,U00683,RISK_040,178
ASMT_0048023,REV_2023,U00683,RISK_040,268
ASMT_0048024,REV_2025,U00683,RISK_040,456
ASMT_0048024,REV_2025,U00683,RISK_040,636
ASMT_0048025,REV_2026,U00683,RISK_040,133
ASMT_0048026,REV_2022,U01142,RISK_100,595
ASMT_0048026,REV_2022,U01142,RISK_100,247
ASMT_0048027,REV_2023,U01142,RISK_100,497
ASMT_0048027,REV_2023,U01142,RISK_100,271
ASMT_0048028,REV_2024,U01142,RISK_100,387
ASMT_0048028,REV_2024,U01142,RISK_100,241
ASMT_0048029,REV_2025,U01142,RISK_100,325
ASMT_0048029,REV_2025,U01142,RISK_100,311
ASMT_0048030,REV_2026,U01142,RISK_100,227
ASMT_0048030,REV_2026,U01142,RISK_100,290
ASMT_0048031,REV_2022,U00484,RISK_064,18
ASMT_0048031,REV_2022,U00484,RISK_064,498
ASMT_0048032,REV_2025,U00484,RISK_064,194
ASMT_0048032,REV_2025,U00484,RISK_064,41
ASMT_0048032,REV_2025,U00484,RISK_064,388
ASMT_0048033,REV_2026,U00484,RISK_064,365
ASMT_0048033,REV_2026,U00484,RISK_064,627
ASMT_0048034,REV_2023,U01422,RISK_067,168
ASMT_0048034,REV_2023,U01422,RISK_067,144
ASMT_0048035,REV_2023,U00098,RISK_096,573
ASMT_0048035,REV_2023,U00098,RISK_096,583
ASMT_0048036,REV_2024,U00098,RISK_096,38
ASMT_0048036,REV_2024,U00098,RISK_096,321
ASMT_0048037,REV_2023,U01353,RISK_087,297
ASMT_0048037,REV_2023,U01353,RISK_087,366
ASMT_0048038,REV_2024,U01353,RISK_087,542
ASMT_0048038,REV_2024,U01353,RISK_087,594
ASMT_0048039,REV_2026,U01353,RISK_087,34
ASMT_0048040,REV_2022,U00154,RISK_108,509
ASMT_0048040,REV_2022,U00154,RISK_108,291
ASMT_0048040,REV_2022,U00154,RISK_108,526
ASMT_0048041,REV_2023,U00154,RISK_108,630
ASMT_0048041,REV_2023,U00154,RISK_108,535
ASMT_0048042,REV_2024,U00154,RISK_108,469
ASMT_0048042,REV_2024,U00154,RISK_108,285
ASMT_0048043,REV_2026,U00154,RISK_108,217
ASMT_0048043,REV_2026,U00154,RISK_108,385
ASMT_0048044,REV_2026,U00916,RISK_043,472
ASMT_0048044,REV_2026,U00916,RISK_043,645
ASMT_0048044,REV_2026,U00916,RISK_043,413
ASMT_0048045,REV_2022,U00545,RISK_074,273
ASMT_0048046,REV_2024,U00232,RISK_024,213
ASMT_0048046,REV_2024,U00232,RISK_024,364
ASMT_0048047,REV_2025,U00192,RISK_014,270
ASMT_0048047,REV_2025,U00192,RISK_014,385
ASMT_0048048,REV_2022,U00453,RISK_041,275
ASMT_0048048,REV_2022,U00453,RISK_041,134
ASMT_0048049,REV_2024,U00453,RISK_041,245
ASMT_0048050,REV_2022,U00149,RISK_046,408
ASMT_0048051,REV_2024,U00149,RISK_046,80
ASMT_0048051,REV_2024,U00149,RISK_046,247
ASMT_0048051,REV_2024,U00149,RISK_046,276
ASMT_0048052,REV_2024,U01625,RISK_105,195
ASMT_0048052,REV_2024,U01625,RISK_105,586
ASMT_0048053,REV_2022,U01431,RISK_100,455
ASMT_0048053,REV_2022,U01431,RISK_100,83
ASMT_0048054,REV_2023,U01431,RISK_100,73
ASMT_0048054,REV_2023,U01431,RISK_100,622
ASMT_0048055,REV_2024,U01431,RISK_100,604
ASMT_0048056,REV_2025,U01431,RISK_100,373
ASMT_0048056,REV_2025,U01431,RISK_100,124
ASMT_0048057,REV_2026,U01431,RISK_100,187
ASMT_0048058,REV_2024,U00671,RISK_007,505
ASMT_0048058,REV_2024,U00671,RISK_007,452
ASMT_0048059,REV_2025,U00671,RISK_007,422
ASMT_0048059,REV_2025,U00671,RISK_007,371
ASMT_0048060,REV_2023,U01545,RISK_107,18
ASMT_0048060,REV_2023,U01545,RISK_107,640
ASMT_0048061,REV_2023,U00041,RISK_044,82
ASMT_0048061,REV_2023,U00041,RISK_044,186
ASMT_0048062,REV_2022,U00695,RISK_080,522
ASMT_0048062,REV_2022,U00695,RISK_080,447
ASMT_0048063,REV_2023,U00695,RISK_080,517
ASMT_0048063,REV_2023,U00695,RISK_080,649
ASMT_0048064,REV_2024,U00695,RISK_080,113
ASMT_0048064,REV_2024,U00695,RISK_080,591
ASMT_0048065,REV_2025,U00695,RISK_080,573
ASMT_0048065,REV_2025,U00695,RISK_080,462
ASMT_0048066,REV_2026,U00695,RISK_080,290
ASMT_0048067,REV_2025,U00439,RISK_006,6
ASMT_0048067,REV_2025,U00439,RISK_006,246
ASMT_0048068,REV_2026,U01124,RISK_056,549
ASMT_0048069,REV_2022,U00796,RISK_035,644
ASMT_0048069,REV_2022,U00796,RISK_035,52
ASMT_0048070,REV_2025,U00796,RISK_035,395
ASMT_0048070,REV_2025,U00796,RISK_035,23
ASMT_0048071,REV_2024,U01423,RISK_001,342
ASMT_0048071,REV_2024,U01423,RISK_001,627
ASMT_0048072,REV_2025,U01423,RISK_001,319
ASMT_0048072,REV_2025,U01423,RISK_001,108
ASMT_0048073,REV_2023,U01230,RISK_096,106
ASMT_0048073,REV_2023,U01230,RISK_096,590
ASMT_0048074,REV_2024,U01230,RISK_096,247
ASMT_0048074,REV_2024,U01230,RISK_096,175
ASMT_0048075,REV_2025,U01230,RISK_096,211
ASMT_0048075,REV_2025,U01230,RISK_096,334
ASMT_0048076,REV_2026,U01230,RISK_096,220
ASMT_0048076,REV_2026,U01230,RISK_096,582
ASMT_0048076,REV_2026,U01230,RISK_096,281
ASMT_0048077,REV_2022,U00260,RISK_101,303
ASMT_0048078,REV_2023,U00260,RISK_101,289
ASMT_0048078,REV_2023,U00260,RISK_101,507
ASMT_0048079,REV_2024,U00260,RISK_101,630
ASMT_0048080,REV_2026,U00260,RISK_101,174
ASMT_0048080,REV_2026,U00260,RISK_101,260
ASMT_0048081,REV_2022,U00043,RISK_021,553
ASMT_0048081,REV_2022,U00043,RISK_021,367
ASMT_0048082,REV_2023,U00043,RISK_021,347
ASMT_0048082,REV_2023,U00043,RISK_021,319
ASMT_0048083,REV_2024,U00043,RISK_021,33
ASMT_0048084,REV_2026,U00043,RISK_021,191
ASMT_0048084,REV_2026,U00043,RISK_021,433
ASMT_0048085,REV_2023,U00177,RISK_004,223
ASMT_0048086,REV_2023,U00538,RISK_090,311
ASMT_0048087,REV_2025,U00538,RISK_090,368
ASMT_0048087,REV_2025,U00538,RISK_090,644
ASMT_0048088,REV_2023,U01596,RISK_028,617
ASMT_0048088,REV_2023,U01596,RISK_028,50
ASMT_0048089,REV_2025,U01596,RISK_028,405
ASMT_0048089,REV_2025,U01596,RISK_028,262
ASMT_0048090,REV_2022,U01150,RISK_111,310
ASMT_0048090,REV_2022,U01150,RISK_111,55
ASMT_0048091,REV_2024,U01150,RISK_111,8
ASMT_0048092,REV_2022,U01028,RISK_011,205
ASMT_0048092,REV_2022,U01028,RISK_011,611
ASMT_0048093,REV_2024,U01028,RISK_011,71
ASMT_0048093,REV_2024,U01028,RISK_011,170
ASMT_0048094,REV_2025,U01028,RISK_011,469
ASMT_0048094,REV_2025,U01028,RISK_011,556
ASMT_0048095,REV_2026,U01028,RISK_011,522
ASMT_0048095,REV_2026,U01028,RISK_011,457
ASMT_0048096,REV_2022,U00595,RISK_028,419
ASMT_0048097,REV_2023,U00595,RISK_028,211
ASMT_0048097,REV_2023,U00595,RISK_028,369
ASMT_0048098,REV_2024,U00595,RISK_028,597
ASMT_0048098,REV_2024,U00595,RISK_028,397
ASMT_0048099,REV_2025,U00595,RISK_028,82
ASMT_0048099,REV_2025,U00595,RISK_028,545
ASMT_0048100,REV_2023,U00155,RISK_103,570
ASMT_0048100,REV_2023,U00155,RISK_103,88
ASMT_0048101,REV_2024,U00155,RISK_103,239
ASMT_0048101,REV_2024,U00155,RISK_103,443
ASMT_0048102,REV_2022,U01410,RISK_106,251
ASMT_0048103,REV_2023,U01020,RISK_010,108
ASMT_0048103,REV_2023,U01020,RISK_010,410
ASMT_0048104,REV_2025,U01020,RISK_010,226
ASMT_0048104,REV_2025,U01020,RISK_010,362
ASMT_0048105,REV_2023,U00849,RISK_116,534
ASMT_0048105,REV_2023,U00849,RISK_116,418
ASMT_0048106,REV_2024,U00399,RISK_103,457
ASMT_0048106,REV_2024,U00399,RISK_103,42
ASMT_0048107,REV_2022,U00391,RISK_093,581
ASMT_0048107,REV_2022,U00391,RISK_093,380
ASMT_0048108,REV_2025,U00391,RISK_093,247
ASMT_0048108,REV_2025,U00391,RISK_093,381
ASMT_0048109,REV_2023,U01167,RISK_043,237
ASMT_0048110,REV_2022,U00239,RISK_111,60
ASMT_0048110,REV_2022,U00239,RISK_111,304
ASMT_0048111,REV_2025,U00239,RISK_111,168
ASMT_0048112,REV_2025,U00912,RISK_083,290
ASMT_0048112,REV_2025,U00912,RISK_083,581
ASMT_0048113,REV_2024,U00845,RISK_068,68
ASMT_0048113,REV_2024,U00845,RISK_068,125
ASMT_0048114,REV_2025,U00845,RISK_068,589
ASMT_0048115,REV_2026,U00845,RISK_068,298
ASMT_0048115,REV_2026,U00845,RISK_068,618
ASMT_0048116,REV_2022,U01493,RISK_071,525
ASMT_0048116,REV_2022,U01493,RISK_071,433
ASMT_0048117,REV_2023,U01493,RISK_071,463
ASMT_0048118,REV_2022,U00176,RISK_054,143
ASMT_0048118,REV_2022,U00176,RISK_054,164
ASMT_0048119,REV_2024,U00176,RISK_054,315
ASMT_0048119,REV_2024,U00176,RISK_054,57
ASMT_0048120,REV_2022,U00313,RISK_047,208
ASMT_0048120,REV_2022,U00313,RISK_047,519
ASMT_0048121,REV_2023,U00671,RISK_015,601
ASMT_0048121,REV_2023,U00671,RISK_015,64
ASMT_0048122,REV_2025,U00671,RISK_015,309
ASMT_0048122,REV_2025,U00671,RISK_015,156
ASMT_0048122,REV_2025,U00671,RISK_015,355
ASMT_0048123,REV_2022,U01653,RISK_021,615
ASMT_0048123,REV_2022,U01653,RISK_021,556
ASMT_0048124,REV_2023,U01653,RISK_021,138
ASMT_0048124,REV_2023,U01653,RISK_021,223
ASMT_0048125,REV_2022,U00913,RISK_105,178
ASMT_0048125,REV_2022,U00913,RISK_105,520
ASMT_0048126,REV_2023,U01720,RISK_085,540
ASMT_0048126,REV_2023,U01720,RISK_085,11
ASMT_0048126,REV_2023,U01720,RISK_085,69
ASMT_0048127,REV_2022,U00212,RISK_090,391
ASMT_0048127,REV_2022,U00212,RISK_090,97
ASMT_0048128,REV_2026,U00212,RISK_090,30
ASMT_0048128,REV_2026,U00212,RISK_090,488
ASMT_0048129,REV_2026,U01135,RISK_113,464
ASMT_0048129,REV_2026,U01135,RISK_113,311
ASMT_0048130,REV_2022,U00086,RISK_068,2
ASMT_0048130,REV_2022,U00086,RISK_068,450
ASMT_0048131,REV_2023,U00663,RISK_009,499
ASMT_0048131,REV_2023,U00663,RISK_009,86
ASMT_0048132,REV_2024,U00663,RISK_009,74
ASMT_0048133,REV_2022,U00165,RISK_048,290
ASMT_0048133,REV_2022,U00165,RISK_048,377
ASMT_0048134,REV_2024,U00165,RISK_048,33
ASMT_0048135,REV_2024,U01508,RISK_091,646
ASMT_0048136,REV_2024,U01349,RISK_096,571
ASMT_0048136,REV_2024,U01349,RISK_096,242
ASMT_0048137,REV_2025,U01349,RISK_096,539
ASMT_0048137,REV_2025,U01349,RISK_096,114
ASMT_0048138,REV_2022,U01171,RISK_022,641
ASMT_0048138,REV_2022,U01171,RISK_022,415
ASMT_0048139,REV_2024,U01171,RISK_022,312
ASMT_0048139,REV_2024,U01171,RISK_022,231
ASMT_0048140,REV_2022,U01629,RISK_116,415
ASMT_0048140,REV_2022,U01629,RISK_116,188
ASMT_0048141,REV_2024,U01629,RISK_116,237
ASMT_0048141,REV_2024,U01629,RISK_116,15
ASMT_0048142,REV_2026,U01629,RISK_116,403
ASMT_0048142,REV_2026,U01629,RISK_116,283
ASMT_0048143,REV_2023,U00007,RISK_105,500
ASMT_0048143,REV_2023,U00007,RISK_105,156
ASMT_0048144,REV_2023,U00079,RISK_087,637
ASMT_0048144,REV_2023,U00079,RISK_087,108
ASMT_0048145,REV_2025,U00079,RISK_087,33
ASMT_0048146,REV_2026,U01444,RISK_026,622
ASMT_0048146,REV_2026,U01444,RISK_026,228
ASMT_0048147,REV_2022,U01031,RISK_098,255
ASMT_0048147,REV_2022,U01031,RISK_098,453
ASMT_0048148,REV_2023,U01048,RISK_032,306
ASMT_0048148,REV_2023,U01048,RISK_032,404
ASMT_0048149,REV_2022,U01155,RISK_035,432
ASMT_0048149,REV_2022,U01155,RISK_035,403
ASMT_0048149,REV_2022,U01155,RISK_035,280
ASMT_0048150,REV_2025,U01155,RISK_035,530
ASMT_0048150,REV_2025,U01155,RISK_035,253
ASMT_0048151,REV_2024,U01755,RISK_086,407
ASMT_0048151,REV_2024,U01755,RISK_086,86
ASMT_0048152,REV_2025,U01755,RISK_086,294
ASMT_0048152,REV_2025,U01755,RISK_086,432
ASMT_0048153,REV_2024,U00003,RISK_056,245
ASMT_0048154,REV_2024,U00176,RISK_087,534
ASMT_0048154,REV_2024,U00176,RISK_087,51
ASMT_0048155,REV_2022,U01100,RISK_035,583
ASMT_0048155,REV_2022,U01100,RISK_035,235
ASMT_0048156,REV_2026,U01347,RISK_053,155
ASMT_0048156,REV_2026,U01347,RISK_053,575
ASMT_0048157,REV_2024,U01582,RISK_082,484
ASMT_0048158,REV_2023,U01202,RISK_056,428
ASMT_0048158,REV_2023,U01202,RISK_056,385
ASMT_0048159,REV_2025,U01202,RISK_056,208
ASMT_0048160,REV_2024,U00802,RISK_026,190
ASMT_0048160,REV_2024,U00802,RISK_026,497
ASMT_0048161,REV_2026,U01206,RISK_005,344
ASMT_0048162,REV_2024,U00182,RISK_043,91
ASMT_0048162,REV_2024,U00182,RISK_043,284
ASMT_0048163,REV_2026,U00182,RISK_043,37
ASMT_0048163,REV_2026,U00182,RISK_043,236
ASMT_0048163,REV_2026,U00182,RISK_043,517
ASMT_0048164,REV_2026,U01443,RISK_027,46
ASMT_0048164,REV_2026,U01443,RISK_027,592
ASMT_0048165,REV_2024,U00883,RISK_023,392
ASMT_0048165,REV_2024,U00883,RISK_023,321
ASMT_0048166,REV_2022,U00403,RISK_039,267
ASMT_0048167,REV_2024,U01577,RISK_050,304
ASMT_0048168,REV_2026,U01577,RISK_050,215
ASMT_0048169,REV_2022,U00563,RISK_031,88
ASMT_0048169,REV_2022,U00563,RISK_031,226
ASMT_0048170,REV_2023,U00563,RISK_031,317
ASMT_0048170,REV_2023,U00563,RISK_031,486
ASMT_0048170,REV_2023,U00563,RISK_031,491
ASMT_0048171,REV_2026,U00563,RISK_031,357
ASMT_0048171,REV_2026,U00563,RISK_031,457
ASMT_0048172,REV_2025,U01136,RISK_109,94
ASMT_0048172,REV_2025,U01136,RISK_109,355
ASMT_0048173,REV_2022,U00237,RISK_061,351
ASMT_0048173,REV_2022,U00237,RISK_061,590
ASMT_0048173,REV_2022,U00237,RISK_061,405
ASMT_0048174,REV_2023,U00237,RISK_061,207
ASMT_0048174,REV_2023,U00237,RISK_061,57
ASMT_0048175,REV_2024,U00237,RISK_061,303
ASMT_0048176,REV_2025,U00237,RISK_061,584
ASMT_0048176,REV_2025,U00237,RISK_061,603
ASMT_0048177,REV_2026,U00237,RISK_061,506
ASMT_0048178,REV_2022,U00184,RISK_025,444
ASMT_0048178,REV_2022,U00184,RISK_025,243
ASMT_0048179,REV_2022,U01436,RISK_100,286
ASMT_0048180,REV_2025,U01436,RISK_100,303
ASMT_0048180,REV_2025,U01436,RISK_100,541
ASMT_0048181,REV_2023,U00137,RISK_009,464
ASMT_0048181,REV_2023,U00137,RISK_009,643
ASMT_0048181,REV_2023,U00137,RISK_009,325
ASMT_0048182,REV_2025,U00188,RISK_009,83
ASMT_0048182,REV_2025,U00188,RISK_009,90
ASMT_0048183,REV_2024,U00519,RISK_004,364
ASMT_0048183,REV_2024,U00519,RISK_004,315
ASMT_0048184,REV_2022,U01765,RISK_041,379
ASMT_0048184,REV_2022,U01765,RISK_041,134
ASMT_0048185,REV_2025,U01765,RISK_041,524
ASMT_0048185,REV_2025,U01765,RISK_041,58
ASMT_0048186,REV_2023,U00898,RISK_083,340
ASMT_0048186,REV_2023,U00898,RISK_083,343
ASMT_0048187,REV_2023,U00896,RISK_089,93
ASMT_0048187,REV_2023,U00896,RISK_089,63
ASMT_0048188,REV_2023,U01224,RISK_027,167
ASMT_0048188,REV_2023,U01224,RISK_027,276
ASMT_0048188,REV_2023,U01224,RISK_027,454
ASMT_0048189,REV_2024,U01224,RISK_027,391
ASMT_0048189,REV_2024,U01224,RISK_027,243
ASMT_0048189,REV_2024,U01224,RISK_027,495
ASMT_0048190,REV_2026,U01393,RISK_089,110
ASMT_0048190,REV_2026,U01393,RISK_089,14
ASMT_0048191,REV_2024,U00696,RISK_033,614
ASMT_0048191,REV_2024,U00696,RISK_033,393
ASMT_0048192,REV_2022,U00065,RISK_060,221
ASMT_0048193,REV_2023,U00065,RISK_060,328
ASMT_0048193,REV_2023,U00065,RISK_060,23
ASMT_0048193,REV_2023,U00065,RISK_060,180
ASMT_0048194,REV_2024,U00065,RISK_060,230
ASMT_0048195,REV_2025,U00065,RISK_060,28
ASMT_0048195,REV_2025,U00065,RISK_060,351
ASMT_0048196,REV_2024,U01285,RISK_014,132
ASMT_0048196,REV_2024,U01285,RISK_014,72
ASMT_0048197,REV_2023,U00189,RISK_049,408
ASMT_0048197,REV_2023,U00189,RISK_049,100
ASMT_0048198,REV_2024,U00189,RISK_049,235
ASMT_0048198,REV_2024,U00189,RISK_049,255
ASMT_0048198,REV_2024,U00189,RISK_049,291
ASMT_0048199,REV_2022,U01635,RISK_035,230
ASMT_0048199,REV_2022,U01635,RISK_035,68
ASMT_0048200,REV_2023,U00120,RISK_116,242
ASMT_0048200,REV_2023,U00120,RISK_116,498
ASMT_0048201,REV_2024,U00120,RISK_116,225
ASMT_0048201,REV_2024,U00120,RISK_116,535
ASMT_0048202,REV_2025,U00120,RISK_116,626
ASMT_0048202,REV_2025,U00120,RISK_116,335
ASMT_0048203,REV_2026,U00120,RISK_116,320
ASMT_0048203,REV_2026,U00120,RISK_116,277
ASMT_0048204,REV_2024,U00058,RISK_021,441
ASMT_0048204,REV_2024,U00058,RISK_021,48
ASMT_0048205,REV_2025,U00058,RISK_021,639
ASMT_0048205,REV_2025,U00058,RISK_021,512
ASMT_0048206,REV_2026,U00058,RISK_021,423
ASMT_0048206,REV_2026,U00058,RISK_021,558
ASMT_0048207,REV_2023,U01528,RISK_076,53
ASMT_0048207,REV_2023,U01528,RISK_076,523
ASMT_0048208,REV_2024,U01751,RISK_104,17
ASMT_0048208,REV_2024,U01751,RISK_104,602
ASMT_0048209,REV_2024,U00982,RISK_065,38
ASMT_0048209,REV_2024,U00982,RISK_065,235
ASMT_0048209,REV_2024,U00982,RISK_065,218
ASMT_0048210,REV_2023,U01378,RISK_003,103
ASMT_0048210,REV_2023,U01378,RISK_003,312
ASMT_0048211,REV_2024,U00173,RISK_119,568
ASMT_0048211,REV_2024,U00173,RISK_119,94
ASMT_0048212,REV_2022,U01541,RISK_024,641
ASMT_0048212,REV_2022,U01541,RISK_024,256
ASMT_0048213,REV_2025,U01541,RISK_024,103
ASMT_0048213,REV_2025,U01541,RISK_024,357
ASMT_0048214,REV_2023,U01063,RISK_034,382
ASMT_0048214,REV_2023,U01063,RISK_034,291
ASMT_0048215,REV_2023,U00614,RISK_036,296
ASMT_0048215,REV_2023,U00614,RISK_036,554
ASMT_0048216,REV_2022,U00013,RISK_116,4
ASMT_0048216,REV_2022,U00013,RISK_116,73
ASMT_0048217,REV_2024,U00013,RISK_116,280
ASMT_0048217,REV_2024,U00013,RISK_116,344
ASMT_0048218,REV_2022,U00390,RISK_117,13
ASMT_0048218,REV_2022,U00390,RISK_117,185
ASMT_0048218,REV_2022,U00390,RISK_117,443
ASMT_0048219,REV_2023,U00919,RISK_053,343
ASMT_0048219,REV_2023,U00919,RISK_053,61
ASMT_0048219,REV_2023,U00919,RISK_053,366
ASMT_0048220,REV_2025,U00919,RISK_053,328
ASMT_0048220,REV_2025,U00919,RISK_053,183
ASMT_0048221,REV_2026,U00221,RISK_013,389
ASMT_0048221,REV_2026,U00221,RISK_013,418
ASMT_0048222,REV_2022,U00747,RISK_088,211
ASMT_0048222,REV_2022,U00747,RISK_088,587
ASMT_0048223,REV_2024,U00747,RISK_088,480
ASMT_0048223,REV_2024,U00747,RISK_088,536
ASMT_0048224,REV_2025,U00747,RISK_088,311
ASMT_0048225,REV_2022,U01097,RISK_075,269
ASMT_0048225,REV_2022,U01097,RISK_075,638
ASMT_0048226,REV_2023,U00083,RISK_021,421
ASMT_0048227,REV_2024,U00083,RISK_021,4
ASMT_0048227,REV_2024,U00083,RISK_021,520
ASMT_0048228,REV_2022,U00693,RISK_110,276
ASMT_0048228,REV_2022,U00693,RISK_110,584
ASMT_0048229,REV_2023,U00693,RISK_110,348
ASMT_0048229,REV_2023,U00693,RISK_110,202
ASMT_0048230,REV_2024,U00693,RISK_110,556
ASMT_0048230,REV_2024,U00693,RISK_110,276
ASMT_0048231,REV_2025,U00693,RISK_110,154
ASMT_0048231,REV_2025,U00693,RISK_110,320
ASMT_0048232,REV_2026,U00693,RISK_110,360
ASMT_0048232,REV_2026,U00693,RISK_110,152
ASMT_0048233,REV_2023,U00742,RISK_117,599
ASMT_0048234,REV_2022,U01693,RISK_080,376
ASMT_0048234,REV_2022,U01693,RISK_080,551
ASMT_0048235,REV_2023,U01693,RISK_080,553
ASMT_0048236,REV_2026,U01693,RISK_080,581
ASMT_0048236,REV_2026,U01693,RISK_080,565
ASMT_0048237,REV_2023,U00155,RISK_041,102
ASMT_0048237,REV_2023,U00155,RISK_041,520
ASMT_0048238,REV_2024,U00155,RISK_041,304
ASMT_0048238,REV_2024,U00155,RISK_041,38
ASMT_0048239,REV_2026,U00155,RISK_041,83
ASMT_0048239,REV_2026,U00155,RISK_041,272
ASMT_0048240,REV_2023,U00786,RISK_079,438
ASMT_0048240,REV_2023,U00786,RISK_079,33
ASMT_0048241,REV_2026,U00786,RISK_079,333
ASMT_0048241,REV_2026,U00786,RISK_079,450
ASMT_0048242,REV_2025,U00261,RISK_069,3
ASMT_0048242,REV_2025,U00261,RISK_069,521
ASMT_0048243,REV_2024,U00833,RISK_042,428
ASMT_0048244,REV_2024,U01566,RISK_017,501
ASMT_0048244,REV_2024,U01566,RISK_017,541
ASMT_0048244,REV_2024,U01566,RISK_017,98
ASMT_0048245,REV_2023,U01702,RISK_055,293
ASMT_0048246,REV_2023,U00372,RISK_104,209
ASMT_0048247,REV_2025,U00372,RISK_104,18
ASMT_0048247,REV_2025,U00372,RISK_104,464
ASMT_0048248,REV_2022,U01129,RISK_048,356
ASMT_0048248,REV_2022,U01129,RISK_048,414
ASMT_0048249,REV_2023,U01129,RISK_048,228
ASMT_0048249,REV_2023,U01129,RISK_048,341
ASMT_0048250,REV_2025,U01129,RISK_048,350
ASMT_0048250,REV_2025,U01129,RISK_048,172
ASMT_0048250,REV_2025,U01129,RISK_048,60
ASMT_0048251,REV_2026,U01129,RISK_048,191
ASMT_0048251,REV_2026,U01129,RISK_048,499
ASMT_0048252,REV_2022,U00831,RISK_107,462
ASMT_0048252,REV_2022,U00831,RISK_107,529
ASMT_0048252,REV_2022,U00831,RISK_107,447
ASMT_0048253,REV_2022,U00129,RISK_048,119
ASMT_0048253,REV_2022,U00129,RISK_048,530
ASMT_0048254,REV_2023,U00129,RISK_048,282
ASMT_0048254,REV_2023,U00129,RISK_048,219
ASMT_0048255,REV_2026,U00129,RISK_048,410
ASMT_0048255,REV_2026,U00129,RISK_048,8
ASMT_0048256,REV_2022,U00473,RISK_101,451
ASMT_0048256,REV_2022,U00473,RISK_101,57
ASMT_0048257,REV_2025,U00473,RISK_101,59
ASMT_0048258,REV_2026,U00473,RISK_101,286
ASMT_0048258,REV_2026,U00473,RISK_101,149
ASMT_0048259,REV_2022,U01443,RISK_116,606
ASMT_0048259,REV_2022,U01443,RISK_116,25
ASMT_0048260,REV_2023,U01443,RISK_116,525
ASMT_0048260,REV_2023,U01443,RISK_116,5
ASMT_0048261,REV_2024,U01443,RISK_116,553
ASMT_0048261,REV_2024,U01443,RISK_116,441
ASMT_0048262,REV_2025,U01443,RISK_116,472
ASMT_0048262,REV_2025,U01443,RISK_116,192
ASMT_0048263,REV_2026,U01443,RISK_116,467
ASMT_0048263,REV_2026,U01443,RISK_116,299
ASMT_0048263,REV_2026,U01443,RISK_116,546
ASMT_0048264,REV_2023,U00792,RISK_036,201
ASMT_0048264,REV_2023,U00792,RISK_036,608
ASMT_0048265,REV_2024,U00792,RISK_036,51
ASMT_0048265,REV_2024,U00792,RISK_036,92
ASMT_0048265,REV_2024,U00792,RISK_036,373
ASMT_0048266,REV_2026,U00792,RISK_036,156
ASMT_0048266,REV_2026,U00792,RISK_036,332
ASMT_0048267,REV_2022,U00100,RISK_024,124
ASMT_0048267,REV_2022,U00100,RISK_024,646
ASMT_0048268,REV_2023,U00100,RISK_024,202
ASMT_0048268,REV_2023,U00100,RISK_024,277
ASMT_0048269,REV_2022,U01651,RISK_082,130
ASMT_0048269,REV_2022,U01651,RISK_082,169
ASMT_0048269,REV_2022,U01651,RISK_082,57
ASMT_0048270,REV_2022,U01182,RISK_020,576
ASMT_0048270,REV_2022,U01182,RISK_020,397
ASMT_0048271,REV_2023,U01182,RISK_020,194
ASMT_0048271,REV_2023,U01182,RISK_020,373
ASMT_0048272,REV_2025,U01182,RISK_020,280
ASMT_0048272,REV_2025,U01182,RISK_020,7
ASMT_0048273,REV_2022,U01652,RISK_110,189
ASMT_0048273,REV_2022,U01652,RISK_110,148
ASMT_0048274,REV_2023,U01652,RISK_110,114
ASMT_0048274,REV_2023,U01652,RISK_110,281
ASMT_0048275,REV_2026,U01652,RISK_110,94
ASMT_0048275,REV_2026,U01652,RISK_110,391
ASMT_0048275,REV_2026,U01652,RISK_110,622
ASMT_0048276,REV_2022,U01219,RISK_064,158
ASMT_0048277,REV_2023,U00182,RISK_063,628
ASMT_0048277,REV_2023,U00182,RISK_063,175
ASMT_0048278,REV_2022,U00674,RISK_102,213
ASMT_0048278,REV_2022,U00674,RISK_102,322
ASMT_0048279,REV_2024,U00674,RISK_102,471
ASMT_0048279,REV_2024,U00674,RISK_102,102
ASMT_0048280,REV_2022,U01338,RISK_030,443
ASMT_0048281,REV_2024,U01338,RISK_030,346
ASMT_0048281,REV_2024,U01338,RISK_030,209
ASMT_0048282,REV_2025,U01338,RISK_030,637
